======= BB REG =======
0x4080 0x00000000  0x00000000  0x00000000  0x00000000 
0x4090 0x00000000  0x00000000  0x00000000  0x00000000 
0x40a0 0x00000000  0x00000000  0x00000000  0x00000000 
0x40b0 0x00000000  0x00000000  0x00000000  0x00000000 
0x40c0 0x00000000  0x00000000  0x00000000  0x00000000 
0x40d0 0x00000000  0x00000000  0x00000000  0x00000000 
0x40e0 0x00000000  0x00000000  0x00000000  0x00000000 
0x40f0 0x00000000  0x00000000  0x00000000  0x00000000 
0x4100 0x00033312  0x00033312  0x0003351f  0x97f00063 
0x4110 0x62150684  0x506aa55c  0x020194ff  0x0000000c 
0x4120 0x02d508cc  0x506aa5b4  0x000004fd  0x00000000 
0x4130 0x70fb0001  0x00000000  0x200c0000  0x00000000 
0x4140 0x00200000  0x00000030  0x00000000  0x00000000 
0x4150 0x00000000  0x00000000  0x00000000  0x00000000 
0x4160 0xf0041ff8  0x7f000000  0x000ffbff  0x00008002 
0x4170 0x00000000  0x00000000  0x00000000  0x00000000 
0x4180 0x00000000  0x02b00000  0x00000000  0x00000000 
0x4190 0x00000000  0x00000000  0x00000000  0x183c1f7f 
0x41a0 0x003b0002  0x183c1f7f  0x1402c99a  0x00008230 
0x41b0 0x0809fb09  0x00000000  0x00000000  0x00c3ff80 
0x41c0 0x0002d100  0x00000004  0x001fffe0  0x0809fb09 
0x41d0 0x00000000  0x00000000  0x00c3ff80  0x0002d100 
0x41e0 0x00000004  0x001fffe0  0x00010e00  0x1e008000 
0x41f0 0x7f000064  0x1f7de75c  0x7f7f7f7f  0x7f7f7f7f 
